netset_ID,release_year,release_date,vessel,net_set,tagging_location,tide,beaufort_scale,water_temp_c,secchi_cm,salinity_ppt,conductivity_uScm,DO_percent,DO_mgl,net_length_fathoms,net_num_panels,number_rods,set_start_time,set_end_time,retrieve_start_time,retrieve_end_time,lat_set_start,lon_set_start,lat_set_end,lon_set_end,lat_ret_start,lon_ret_start,lat_ret_end,lon_ret_end,num_seal,num_sealion,seals_raiding,sealions_raiding,gear_type
1681,1984,1984-09-17,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,12:50:00,NA,13:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1682,1984,1984-09-17,Striper II,5,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,13:40:00,NA,14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1683,1984,1984-09-18,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,08:35:00,NA,09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1684,1984,1984-09-18,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,09:40:00,NA,11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1685,1984,1984-09-18,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,11:35:00,NA,12:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1686,1984,1984-09-18,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,12:35:00,NA,13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1687,1984,1984-09-19,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,08:25:00,NA,09:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1688,1984,1984-09-19,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,09:15:00,NA,10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1689,1984,1984-09-19,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,10:20:00,NA,12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1690,1984,1984-09-19,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,12:20:00,NA,13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1691,1984,1984-09-20,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,08:50:00,NA,09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1692,1984,1984-09-20,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,10:00:00,NA,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1693,1984,1984-09-20,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,11:15:00,NA,12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1694,1984,1984-09-20,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:25:00,NA,14:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1695,1984,1984-09-21,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:00:00,NA,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1696,1984,1984-09-21,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:25:00,NA,11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1697,1984,1984-09-21,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:30:00,NA,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1698,1984,1984-09-21,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:40:00,NA,13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1699,1984,1984-09-24,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:30:00,NA,09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1700,1984,1984-09-24,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:50:00,NA,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1701,1984,1984-09-24,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:05:00,NA,12:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1702,1984,1984-09-24,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:40:00,NA,14:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1703,1984,1984-09-25,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,08:25:00,NA,08:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1704,1984,1984-09-25,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:07:00,NA,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1705,1984,1984-09-25,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,11:10:00,NA,12:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1706,1984,1984-09-25,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,12:15:00,NA,13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1707,1984,1984-09-25,Striper II,5,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,13:28:00,NA,14:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1708,1984,1984-09-26,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,08:45:00,NA,09:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1709,1984,1984-09-26,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,09:35:00,NA,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1710,1984,1984-09-26,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,10:45:00,NA,11:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1711,1984,1984-09-26,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,11:15:00,NA,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1712,1984,1984-09-26,Striper II,5,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,12:40:00,NA,13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1713,1984,1984-09-26,Striper II,6,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,13:40:00,NA,14:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1714,1984,1984-09-27,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:40:00,NA,09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1715,1984,1984-09-27,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:00:00,NA,11:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1716,1984,1984-09-27,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:25:00,NA,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1717,1984,1984-09-27,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:40:00,NA,13:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1718,1984,1984-10-01,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:50:00,NA,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1719,1984,1984-10-01,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:15:00,NA,11:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1720,1984,1984-10-01,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:35:00,NA,12:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1721,1984,1984-10-01,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:20:00,NA,14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1722,1984,1984-10-02,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:45:00,NA,09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1723,1984,1984-10-02,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:35:00,NA,11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1724,1984,1984-10-02,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:10:00,NA,13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1725,1984,1984-10-02,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:45:00,NA,15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1542,1985,1985-09-05,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:25:00,NA,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1543,1985,1985-09-05,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:45:00,NA,13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1544,1985,1985-09-05,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:40:00,NA,14:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1545,1985,1985-09-06,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:35:00,NA,09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1546,1985,1985-09-06,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:00:00,NA,11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1547,1985,1985-09-06,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:40:00,NA,14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1548,1985,1985-09-09,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:40:00,NA,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1549,1985,1985-09-09,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:15:00,NA,12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1550,1985,1985-09-09,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:45:00,NA,15:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1551,1985,1985-09-10,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:10:00,NA,10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1552,1985,1985-09-10,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:25:00,NA,12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1553,1985,1985-09-10,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:30:00,NA,14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1554,1985,1985-09-11,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:35:00,NA,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1555,1985,1985-09-11,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:40:00,NA,11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1556,1985,1985-09-11,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:20:00,NA,14:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1557,1985,1985-09-11,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,14:20:00,NA,14:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1558,1985,1985-09-12,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:25:00,NA,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1559,1985,1985-09-12,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:10:00,NA,13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1561,1985,1985-09-13,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:20:00,NA,09:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1562,1985,1985-09-13,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:00:00,NA,11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1563,1985,1985-09-13,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:55:00,NA,13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1564,1985,1985-09-13,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:20:00,NA,15:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1565,1985,1985-09-16,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:45:00,NA,09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1566,1985,1985-09-16,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:45:00,NA,11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1567,1985,1985-09-16,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:25:00,NA,14:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1568,1985,1985-09-17,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:10:00,NA,10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1569,1985,1985-09-17,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:35:00,NA,12:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1570,1985,1985-09-17,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:15:00,NA,15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1571,1985,1985-09-18,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:30:00,NA,09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1572,1985,1985-09-18,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:45:00,NA,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1573,1985,1985-09-18,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:35:00,NA,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1574,1985,1985-09-18,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:00:00,NA,13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1575,1985,1985-09-18,Striper II,5,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:50:00,NA,14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1576,1985,1985-09-19,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:45:00,NA,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1577,1985,1985-09-19,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:40:00,NA,12:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1578,1985,1985-09-19,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:20:00,NA,13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1579,1985,1985-09-19,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,14:10:00,NA,15:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1580,1985,1985-09-20,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:45:00,NA,09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1581,1985,1985-09-20,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:10:00,NA,12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1582,1985,1985-09-20,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:10:00,NA,13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1583,1985,1985-09-20,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,14:00:00,NA,15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1584,1985,1985-09-23,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:45:00,NA,09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1585,1985,1985-09-23,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:08:00,NA,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1586,1985,1985-09-23,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:45:00,NA,13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1587,1985,1985-09-23,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:25:00,NA,14:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1588,1985,1985-09-24,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:25:00,NA,09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1589,1985,1985-09-24,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:00:00,NA,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1590,1985,1985-09-24,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:08:00,NA,11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1591,1985,1985-09-24,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:40:00,NA,13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1597,1985,1985-09-25,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:55:00,NA,09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1598,1985,1985-09-25,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,09:55:00,NA,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1599,1985,1985-09-25,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:40:00,NA,11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1600,1985,1985-09-25,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:50:00,NA,12:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1601,1985,1985-09-25,Striper II,5,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:00:00,NA,13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1592,1985,1985-09-26,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,08:30:00,NA,09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1593,1985,1985-09-26,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,09:35:00,NA,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1594,1985,1985-09-26,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:35:00,NA,11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1595,1985,1985-09-26,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:45:00,NA,12:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1596,1985,1985-09-26,Striper II,5,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:20:00,NA,14:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1602,1985,1985-09-27,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:45:00,NA,10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1603,1985,1985-09-27,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:50:00,NA,12:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1604,1985,1985-09-27,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:30:00,NA,13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1605,1985,1985-09-30,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:25:00,NA,09:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1606,1985,1985-09-30,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,10:20:00,NA,11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1607,1985,1985-09-30,Striper II,3,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,12:10:00,NA,13:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1608,1985,1985-09-30,Striper II,4,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,13:50:00,NA,14:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1609,1985,1985-10-01,Striper II,1,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,08:40:00,NA,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
1610,1985,1985-10-01,Striper II,2,San Pablo Bay,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,11:15:00,NA,12:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trammel_net
